Unnamed: 0,formation_energy_per_atom,band_gap,pretty_formula,e_above_hull,elements,cif,spacegroup.number,ind,mi-eff N,mi-eff P,Seebeck,Powerfactor
mp-985442,-0.0689506018923615,0.0,AgAsSe,0.013650810833333,"['Ag', 'As', 'Se']","# generated using pymatgen
data_AgAsSe
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.05637300
_cell_length_b   6.26614100
_cell_length_c   12.52866300
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   AgAsSe
_chemical_formula_sum   'Ag4 As4 Se4'
_cell_volume   318.45111513
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ag  Ag0  1  0.25000000  0.92182900  0.84192400  1
  Ag  Ag1  1  0.25000000  0.57817100  0.34192400  1
  Ag  Ag2  1  0.75000000  0.42182900  0.65807600  1
  Ag  Ag3  1  0.75000000  0.07817100  0.15807600  1
  As  As4  1  0.25000000  0.87131700  0.48936000  1
  As  As5  1  0.25000000  0.62868300  0.98936000  1
  As  As6  1  0.75000000  0.37131700  0.01064000  1
  As  As7  1  0.75000000  0.12868300  0.51064000  1
  Se  Se8  1  0.25000000  0.80164300  0.16003900  1
  Se  Se9  1  0.25000000  0.69835700  0.66003900  1
  Se  Se10  1  0.75000000  0.30164300  0.33996100  1
  Se  Se11  1  0.75000000  0.19835700  0.83996100  1
",62,465,,,,
mp-985450,-0.4387311618750003,0.0,CaAcIn2,0.0,"['Ca', 'Ac', 'In']","# generated using pymatgen
data_CaAcIn2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.67279526
_cell_length_b   5.67279526
_cell_length_c   5.67279526
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CaAcIn2
_chemical_formula_sum   'Ca1 Ac1 In2'
_cell_volume   129.08516426
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ca  Ca0  1  0.00000000  0.00000000  0.00000000  1
  Ac  Ac1  1  0.50000000  0.50000000  0.50000000  1
  In  In2  1  0.25000000  0.25000000  0.25000000  1
  In  In3  1  0.75000000  0.75000000  0.75000000  1
",225,466,,,,
mp-985705,-0.7841193452083326,0.0,CeAgAs2,0.0006125518750002,"['Ag', 'As', 'Ce']","# generated using pymatgen
data_CeAgAs2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.08587872
_cell_length_b   4.08587872
_cell_length_c   20.44765200
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.02127903
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CeAgAs2
_chemical_formula_sum   'Ce4 Ag4 As8'
_cell_volume   341.36135845
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ce  Ce0  1  0.25691700  0.25691700  0.38864500  1
  Ce  Ce1  1  0.74308300  0.74308300  0.61135500  1
  Ce  Ce2  1  0.75691700  0.75691700  0.11135500  1
  Ce  Ce3  1  0.24308300  0.24308300  0.88864500  1
  Ag  Ag4  1  0.23808500  0.73808500  0.75000000  1
  Ag  Ag5  1  0.26191500  0.76191500  0.25000000  1
  Ag  Ag6  1  0.76191500  0.26191500  0.25000000  1
  Ag  Ag7  1  0.73808500  0.23808500  0.75000000  1
  As  As8  1  0.74127700  0.74127700  0.84347300  1
  As  As9  1  0.25872300  0.25872300  0.15652700  1
  As  As10  1  0.24127700  0.24127700  0.65652700  1
  As  As11  1  0.75872300  0.75872300  0.34347300  1
  As  As12  1  0.25291500  0.74708500  0.00000000  1
  As  As13  1  0.24708500  0.75291500  0.50000000  1
  As  As14  1  0.74708500  0.25291500  0.00000000  1
  As  As15  1  0.75291500  0.24708500  0.50000000  1
",64,467,,,,
mp-9867,-0.437889352222222,0.0617,Ba2Si3Ag,0.0,"['Ag', 'Ba', 'Si']","# generated using pymatgen
data_Ba2Si3Ag
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   12.48700405
_cell_length_b   10.87550039
_cell_length_c   8.67036513
_cell_angle_alpha   78.52236919
_cell_angle_beta   58.59757770
_cell_angle_gamma   42.88005310
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Ba2Si3Ag
_chemical_formula_sum   'Ba8 Si12 Ag4'
_cell_volume   649.09773974
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ba  Ba0  1  0.12558800  0.12558800  0.37441200  1
  Ba  Ba1  1  0.87558800  0.87558800  0.12441200  1
  Ba  Ba2  1  0.12441200  0.12441200  0.87558800  1
  Ba  Ba3  1  0.37441200  0.37441200  0.12558800  1
  Ba  Ba4  1  0.62420300  0.62420300  0.37579700  1
  Ba  Ba5  1  0.37579700  0.37579700  0.62420300  1
  Ba  Ba6  1  0.62579700  0.62579700  0.87420300  1
  Ba  Ba7  1  0.87420300  0.87420300  0.62579700  1
  Si  Si8  1  0.33773200  0.65633800  0.82161100  1
  Si  Si9  1  0.18431800  0.82161100  0.65633800  1
  Si  Si10  1  0.82161100  0.18431800  0.33773200  1
  Si  Si11  1  0.65633800  0.33773200  0.18431800  1
  Si  Si12  1  0.91226800  0.59366200  0.42838900  1
  Si  Si13  1  0.06568200  0.42838900  0.59366200  1
  Si  Si14  1  0.42838900  0.06568200  0.91226800  1
  Si  Si15  1  0.90962200  0.59037800  0.90962200  1
  Si  Si16  1  0.65962200  0.34037800  0.65962200  1
  Si  Si17  1  0.34037800  0.65962200  0.34037800  1
  Si  Si18  1  0.59037800  0.90962200  0.59037800  1
  Si  Si19  1  0.59366200  0.91226800  0.06568200  1
  Ag  Ag20  1  0.08303300  0.41696700  0.08303300  1
  Ag  Ag21  1  0.16696700  0.83303300  0.16696700  1
  Ag  Ag22  1  0.41696700  0.08303300  0.41696700  1
  Ag  Ag23  1  0.83303300  0.16696700  0.83303300  1
",70,468,,,,
mp-9899,-0.7267426023015874,0.1909,BaAgP,0.0,"['Ag', 'Ba', 'P']","# generated using pymatgen
data_BaAgP
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.53197657
_cell_length_b   4.53197657
_cell_length_c   9.03796800
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000828
_symmetry_Int_Tables_number   1
_chemical_formula_structural   BaAgP
_chemical_formula_sum   'Ba2 Ag2 P2'
_cell_volume   160.75952195
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ba  Ba0  1  0.00000000  0.00000000  0.50000000  1
  Ba  Ba1  1  0.00000000  0.00000000  0.00000000  1
  Ag  Ag2  1  0.33333300  0.66666700  0.75000000  1
  Ag  Ag3  1  0.66666700  0.33333300  0.25000000  1
  P  P4  1  0.66666700  0.33333300  0.75000000  1
  P  P5  1  0.33333300  0.66666700  0.25000000  1
",194,469,,,,
mp-996963,-0.8924532227083337,0.0349000000000003,CdAgO2,0.0242902574999996,"['Ag', 'Cd', 'O']","# generated using pymatgen
data_CdAgO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.77441786
_cell_length_b   5.77441786
_cell_length_c   3.44813450
_cell_angle_alpha   88.68642510
_cell_angle_beta   88.68642510
_cell_angle_gamma   107.48801549
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CdAgO2
_chemical_formula_sum   'Cd2 Ag2 O4'
_cell_volume   109.57771083
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cd  Cd0  1  0.50000000  0.00000000  0.50000000  1
  Cd  Cd1  1  0.00000000  0.50000000  0.50000000  1
  Ag  Ag2  1  0.00000000  0.00000000  0.00000000  1
  Ag  Ag3  1  0.50000000  0.50000000  0.00000000  1
  O  O4  1  0.22831600  0.77168400  0.00000000  1
  O  O5  1  0.25226300  0.25226300  0.63014700  1
  O  O6  1  0.77168400  0.22831600  0.00000000  1
  O  O7  1  0.74773700  0.74773700  0.36985300  1
",12,470,,,,
mp-996964,-0.8882138914583337,0.0,CdAgO2,0.0285295887499996,"['Cd', 'Ag', 'O']","# generated using pymatgen
data_CdAgO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.47567000
_cell_length_b   4.53513000
_cell_length_c   6.90167000
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CdAgO2
_chemical_formula_sum   'Cd2 Ag2 O4'
_cell_volume   108.78836905
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cd  Cd0  1  0.48956000  0.50000000  0.75000000  1
  Cd  Cd1  1  0.51044000  0.50000000  0.25000000  1
  Ag  Ag2  1  0.00000000  0.00000000  0.00000000  1
  Ag  Ag3  1  0.00000000  0.00000000  0.50000000  1
  O  O4  1  0.36612000  0.00000000  0.25000000  1
  O  O5  1  0.63388000  0.00000000  0.75000000  1
  O  O6  1  0.00000000  0.50000000  0.50000000  1
  O  O7  1  0.00000000  0.50000000  0.00000000  1
",51,471,,,,
mp-996965,-1.116107180208333,0.8294999999999999,AgBiO2,0.0451736151250008,"['Ag', 'Bi', 'O']","# generated using pymatgen
data_AgBiO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.68483996
_cell_length_b   3.68483996
_cell_length_c   12.89860000
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   119.99999924
_symmetry_Int_Tables_number   1
_chemical_formula_structural   AgBiO2
_chemical_formula_sum   'Ag2 Bi2 O4'
_cell_volume   151.67376595
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ag  Ag0  1  0.66666700  0.33333300  0.75000000  1
  Ag  Ag1  1  0.33333300  0.66666700  0.25000000  1
  Bi  Bi2  1  0.00000000  0.00000000  0.00000000  1
  Bi  Bi3  1  0.00000000  0.00000000  0.50000000  1
  O  O4  1  0.66666700  0.33333300  0.58793000  1
  O  O5  1  0.33333300  0.66666700  0.08793000  1
  O  O6  1  0.66666700  0.33333300  0.91207000  1
  O  O7  1  0.33333300  0.66666700  0.41207000  1
",194,472,,,,
mp-996968,-1.1249633489583335,1.8194000000000004,AgBiO2,0.0363174463750004,"['Ag', 'Bi', 'O']","# generated using pymatgen
data_AgBiO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.55443000
_cell_length_b   6.23223000
_cell_length_c   6.87578964
_cell_angle_alpha   81.20002891
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   AgBiO2
_chemical_formula_sum   'Ag2 Bi2 O4'
_cell_volume   150.51971112
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ag  Ag0  1  0.25000000  0.18626000  0.91022000  1
  Ag  Ag1  1  0.75000000  0.81374000  0.08978000  1
  Bi  Bi2  1  0.75000000  0.24706000  0.38798000  1
  Bi  Bi3  1  0.25000000  0.75294000  0.61202000  1
  O  O4  1  0.75000000  0.71183000  0.81290000  1
  O  O5  1  0.25000000  0.28817000  0.18710000  1
  O  O6  1  0.75000000  0.90259000  0.37588000  1
  O  O7  1  0.25000000  0.09741000  0.62412000  1
",11,473,,,,
mp-996969,-1.158732262708333,1.6681,AgBiO2,0.0025485326250009,"['Ag', 'Bi', 'O']","# generated using pymatgen
data_AgBiO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.60307000
_cell_length_b   6.72094100
_cell_length_c   6.78230976
_cell_angle_alpha   66.35265396
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   AgBiO2
_chemical_formula_sum   'Ag2 Bi2 O4'
_cell_volume   150.44953674
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ag  Ag0  1  0.25000000  0.98056000  0.68200000  1
  Ag  Ag1  1  0.75000000  0.01944000  0.31800000  1
  Bi  Bi2  1  0.75000000  0.45645000  0.75314000  1
  Bi  Bi3  1  0.25000000  0.54355000  0.24686000  1
  O  O4  1  0.25000000  0.64066000  0.80526000  1
  O  O5  1  0.75000000  0.35934000  0.19474000  1
  O  O6  1  0.75000000  0.68154000  0.41209000  1
  O  O7  1  0.25000000  0.31846000  0.58791000  1
",11,474,,,,
mp-996970,-1.1350768289583328,1.2967,AgBiO2,0.0262039663750011,"['Ag', 'Bi', 'O']","# generated using pymatgen
data_AgBiO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.64182977
_cell_length_b   6.64182977
_cell_length_c   6.70145401
_cell_angle_alpha   82.07692725
_cell_angle_beta   82.07692725
_cell_angle_gamma   31.48339616
_symmetry_Int_Tables_number   1
_chemical_formula_structural   AgBiO2
_chemical_formula_sum   'Ag2 Bi2 O4'
_cell_volume   152.80025596
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ag  Ag0  1  0.00000000  0.00000000  0.00000000  1
  Ag  Ag1  1  0.50000000  0.50000000  0.50000000  1
  Bi  Bi2  1  0.75374000  0.75374000  0.73903000  1
  Bi  Bi3  1  0.24626000  0.24626000  0.26097000  1
  O  O4  1  0.33613000  0.33613000  0.51698000  1
  O  O5  1  0.66387000  0.66387000  0.48302000  1
  O  O6  1  0.83927000  0.83927000  0.11651000  1
  O  O7  1  0.16073000  0.16073000  0.88349000  1
",12,475,,,,
mp-996977,-0.445545097708333,0.0,AgAuO2,0.0342330099999994,"['Ag', 'Au', 'O']","# generated using pymatgen
data_AgAuO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.40462644
_cell_length_b   6.40462644
_cell_length_c   6.40462644
_cell_angle_alpha   136.01088905
_cell_angle_beta   136.01088905
_cell_angle_gamma   63.96350104
_symmetry_Int_Tables_number   1
_chemical_formula_structural   AgAuO2
_chemical_formula_sum   'Ag2 Au2 O4'
_cell_volume   125.02440962
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ag  Ag0  1  0.75000000  0.25000000  0.50000000  1
  Ag  Ag1  1  0.00000000  0.00000000  0.00000000  1
  Au  Au2  1  0.25000000  0.75000000  0.50000000  1
  Au  Au3  1  0.50000000  0.50000000  0.00000000  1
  O  O4  1  0.59487100  0.62500000  0.46987100  1
  O  O5  1  0.37500000  0.40512900  0.53012900  1
  O  O6  1  0.87500000  0.84487100  0.46987100  1
  O  O7  1  0.15512900  0.12500000  0.53012900  1
",98,476,,,,
mp-996979,-1.740903988958333,0.0,BaAgO2,0.0199649375000001,"['Ba', 'Ag', 'O']","# generated using pymatgen
data_BaAgO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   9.01880377
_cell_length_b   9.01880377
_cell_length_c   4.40182900
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   154.81020825
_symmetry_Int_Tables_number   1
_chemical_formula_structural   BaAgO2
_chemical_formula_sum   'Ba2 Ag2 O4'
_cell_volume   152.38811774
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ba  Ba0  1  0.33200500  0.66799500  0.25000000  1
  Ba  Ba1  1  0.66799500  0.33200500  0.75000000  1
  Ag  Ag2  1  0.06283900  0.93716100  0.25000000  1
  Ag  Ag3  1  0.93716100  0.06283900  0.75000000  1
  O  O4  1  0.18287300  0.81712700  0.25000000  1
  O  O5  1  0.94128300  0.05871700  0.25000000  1
  O  O6  1  0.81712700  0.18287300  0.75000000  1
  O  O7  1  0.05871700  0.94128300  0.75000000  1
",63,477,,,,
mp-996980,-0.473985615208333,0.0270000000000001,AgAuO2,0.0057924924999994,"['Ag', 'Au', 'O']","# generated using pymatgen
data_AgAuO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.31339600
_cell_length_b   5.29215700
_cell_length_c   5.46531200
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   AgAuO2
_chemical_formula_sum   'Ag2 Au2 O4'
_cell_volume   124.75759976
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ag  Ag0  1  0.50000000  0.00000000  0.00000000  1
  Ag  Ag1  1  0.00000000  0.00000000  0.50000000  1
  Au  Au2  1  0.50000000  0.50000000  0.50000000  1
  Au  Au3  1  0.00000000  0.50000000  0.00000000  1
  O  O4  1  0.25000000  0.70442700  0.75000000  1
  O  O5  1  0.25000000  0.70442700  0.25000000  1
  O  O6  1  0.75000000  0.29557300  0.25000000  1
  O  O7  1  0.75000000  0.29557300  0.75000000  1
",53,478,,,,
mp-996982,-1.1161561139583327,1.0356999999999998,AgBiO2,0.0451246813750012,"['Ag', 'Bi', 'O']","# generated using pymatgen
data_AgBiO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.79211926
_cell_length_b   6.79211926
_cell_length_c   6.79211948
_cell_angle_alpha   31.47237998
_cell_angle_beta   31.47237998
_cell_angle_gamma   31.47237622
_symmetry_Int_Tables_number   1
_chemical_formula_structural   AgBiO2
_chemical_formula_sum   'Ag1 Bi1 O2'
_cell_volume   75.82264129
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ag  Ag0  1  0.50000000  0.50000000  0.50000000  1
  Bi  Bi1  1  0.00000000  0.00000000  0.00000000  1
  O  O2  1  0.39199000  0.39199000  0.39199000  1
  O  O3  1  0.60801000  0.60801000  0.60801000  1
",166,479,,,,
mp-996983,-0.4797781077083325,0.6726000000000001,AgAuO2,0.0,"['Ag', 'Au', 'O']","# generated using pymatgen
data_AgAuO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.06592000
_cell_length_b   5.53295800
_cell_length_c   5.61627005
_cell_angle_alpha   76.17515768
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   AgAuO2
_chemical_formula_sum   'Ag2 Au2 O4'
_cell_volume   122.68661226
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ag  Ag0  1  0.50000000  0.00000000  0.50000000  1
  Ag  Ag1  1  0.00000000  0.50000000  0.50000000  1
  Au  Au2  1  0.50000000  0.50000000  0.00000000  1
  Au  Au3  1  0.00000000  0.00000000  0.00000000  1
  O  O4  1  0.78984000  0.22335000  0.20009000  1
  O  O5  1  0.28984000  0.27665000  0.79991000  1
  O  O6  1  0.21016000  0.77665000  0.79991000  1
  O  O7  1  0.71016000  0.72335000  0.20009000  1
",14,480,,,,
mp-996990,-1.7608689264583337,0.0,BaAgO2,0.0,"['Ba', 'Ag', 'O']","# generated using pymatgen
data_BaAgO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.33448000
_cell_length_b   4.33448000
_cell_length_c   3.73586000
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   BaAgO2
_chemical_formula_sum   'Ba1 Ag1 O2'
_cell_volume   70.18827995
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ba  Ba0  1  0.50000000  0.50000000  0.50000000  1
  Ag  Ag1  1  0.00000000  0.00000000  0.00000000  1
  O  O2  1  0.50000000  0.00000000  0.00000000  1
  O  O3  1  0.00000000  0.50000000  0.00000000  1
",123,481,,,,
mp-997004,-1.9147574539583332,0.0,CaAgO2,0.0,"['Ca', 'Ag', 'O']","# generated using pymatgen
data_CaAgO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.77066445
_cell_length_b   5.77066445
_cell_length_c   3.45858700
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   106.13494293
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CaAgO2
_chemical_formula_sum   'Ca2 Ag2 O4'
_cell_volume   110.63623385
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ca  Ca0  1  0.00000000  0.00000000  0.00000000  1
  Ca  Ca1  1  0.50000000  0.50000000  0.00000000  1
  Ag  Ag2  1  0.50000000  0.00000000  0.50000000  1
  Ag  Ag3  1  0.00000000  0.50000000  0.50000000  1
  O  O4  1  0.75000000  0.25000000  0.13436500  1
  O  O5  1  0.75000000  0.75000000  0.50000000  1
  O  O6  1  0.25000000  0.25000000  0.50000000  1
  O  O7  1  0.25000000  0.75000000  0.86563500  1
",67,482,,,,
mp-997005,-1.9022423952083332,0.0,CaAgO2,0.01251505875,"['Ca', 'Ag', 'O']","# generated using pymatgen
data_CaAgO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.89985564
_cell_length_b   5.89985564
_cell_length_c   3.34701900
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   109.64911026
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CaAgO2
_chemical_formula_sum   'Ca2 Ag2 O4'
_cell_volume   109.71995144
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ca  Ca0  1  0.00000000  0.50000000  0.00000000  1
  Ca  Ca1  1  0.50000000  0.00000000  0.00000000  1
  Ag  Ag2  1  0.50000000  0.50000000  0.50000000  1
  Ag  Ag3  1  0.00000000  0.00000000  0.50000000  1
  O  O4  1  0.77719000  0.22281000  0.50000000  1
  O  O5  1  0.70881900  0.70881900  0.00000000  1
  O  O6  1  0.29118100  0.29118100  0.00000000  1
  O  O7  1  0.22281000  0.77719000  0.50000000  1
",65,483,,,,
mp-997022,-1.1710625764583336,2.4071,AgAsO2,0.0463506031944449,"['Ag', 'As', 'O']","# generated using pymatgen
data_AgAsO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.27788010
_cell_length_b   5.27788010
_cell_length_c   6.91504916
_cell_angle_alpha   70.98095751
_cell_angle_beta   70.98095751
_cell_angle_gamma   51.64455619
_symmetry_Int_Tables_number   1
_chemical_formula_structural   AgAsO2
_chemical_formula_sum   'Ag2 As2 O4'
_cell_volume   140.80601625
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ag  Ag0  1  0.59755000  0.63585000  0.17180000  1
  Ag  Ag1  1  0.36415000  0.40245000  0.82820000  1
  As  As2  1  0.58971000  0.74107000  0.66777000  1
  As  As3  1  0.25893000  0.41029000  0.33223000  1
  O  O4  1  0.75118000  0.79692000  0.81975000  1
  O  O5  1  0.20308000  0.24882000  0.18025000  1
  O  O6  1  0.25386000  0.17172000  0.59694000  1
  O  O7  1  0.82828000  0.74614000  0.40306000  1
",5,484,,,,
